"source","target"
"x1126054763869736960","x304968157"
"x1138462438045683712","x304968157"
"x958637171115732992","x304968157"
"x129577911","x1214315619031478272"
"x480743764","x304968157"
"x1254305227676753921","x304968157"
"x813411450","x304968157"
"x230726052","x304968157"
"x2177826328","x304968157"
"x636953378","x304968157"
"x4216955975","x1347271316332826625"
"x1242656949570863107","x304968157"
"x360493096","x304968157"
"x989108275","x1347271316332826625"
"x2663247136","x304968157"
"x1271370855969435648","x304968157"
"x461130775","x304968157"
"x1946626159","x304968157"
"x1332732126287040514","x276120646"
"x224605657","x276120646"
"x1253961759448276993","x276120646"
"x2232117125","x304968157"
"x1213551723907706880","x304968157"
"x1326279646623789058","x304968157"
"x120034013","x276120646"
"x295315939","x276120646"
"x1081835996554108928","x1081835996554108928"
"x764626168142258176","x276120646"
"x1072056379211481088","x304968157"
"x230726052","x276120646"
"x569503278","x304968157"
"x613364362","x78261122"
"x1280857091025010688","x276120646"
"x255113678","x304968157"
"x1097928789391228930","x276120646"
"x99760183","x276120646"
"x801440695542251521","x276120646"
"x400189987","x78261122"
"x151632727","x276120646"
"x299725216","x78261122"
"x1276181985224843265","x304968157"
"x1126129949470003202","x304968157"
"x603922790","x78261122"
"x250880366","x78261122"
"x1485370572","x276120646"
"x1294687997351342081","x137654240"
"x367916454","x304968157"
"x106707651","x304968157"
"x1244563887749562369","x304968157"
"x1830391068","x304968157"
"x181471058","x276120646"
"x282834254","x304968157"
"x1337422920868646914","x276120646"
"x172281787","x276120646"
"x902658304379379712","x304968157"
"x1337083147863920641","x276120646"
"x1246391089164058625","x112789730"
"x1259133202511396864","x304968157"
"x1423632756","x704258961340366849"
"x2442402742","x276120646"
"x463816262","x276120646"
"x2416896030","x276120646"
"x1242145236081684480","x276120646"
"x848842186061991936","x304968157"
"x1235692866732728320","x276120646"
"x1171408220","x840190609"
"x1224038534258003969","x276120646"
"x2500757787","x2806771192"
"x895345130869329921","x276120646"
"x237983982","x276120646"
"x1236703910204760064","x304968157"
"x1321089795540635650","x304968157"
"x1134854776238280704","x304968157"
"x1114624915","x486495400"
"x480743764","x276120646"
"x3119824671","x276120646"
"x237327372","x276120646"
"x2863702235","x840190609"
"x118114535","x422488764"
"x709995392331546624","x304968157"
"x889905627358801920","x276120646"
"x1092886006498512897","x276120646"
"x390779693","x304968157"
"x1323178321333669888","x840190609"
"x743553354","x137654240"
"x1085150157161795585","x304968157"
"x1329839522952208391","x276120646"
"x1126054763869736960","x276120646"
"x1273248136677543936","x1346920000477556739"
"x988430381006381056","x276120646"
"x2561867551","x304968157"
"x769464197763600384","x304968157"
"x1079667062845386752","x276120646"
"x796152335236001792","x276120646"
"x1148721661681831939","x276120646"
"x976582663728398337","x276120646"
"x390779693","x1346920000477556739"
"x3058899405","x276120646"
"x4503339017","x304968157"
"x3392571189","x276120646"
"x1173588610047717376","x276120646"
"x398073394","x1346920000477556739"
"x1317169310536785920","x1346920000477556739"
"x900238063","x2806771192"
"x1042088348087709697","x1235139808256757760"
"x3115299356","x1235139808256757760"
"x1058787548015804417","x841979802357764097"
"x1358871320293998594","x841979802357764097"
"x1082994594718076928","x841979802357764097"
"x1313216067997663237","x841979802357764097"
"x1274377712405266432","x1235139808256757760"
"x1533993745","x841979802357764097"
"x1101937704","x555907333"
"x828588746136240132","x304968157"
"x847918942131769344","x841979802357764097"
"x148857813","x304968157"
"x1324177143140655104","x841979802357764097"
"x236020025","x276120646"
"x1193805102508892160","x276120646"
"x578336715","x1235139808256757760"
"x1182645159978254342","x276120646"
"x1917715891","x841979802357764097"
"x4355640137","x841979802357764097"
"x580366251","x841979802357764097"
"x1076985900830281729","x841979802357764097"
"x1308497425653522433","x841979802357764097"
"x587372618","x841979802357764097"
"x703578716279074816","x276120646"
"x1128377759468793858","x841979802357764097"
"x3246611423","x841979802357764097"
"x326628758","x304968157"
"x200122759","x841979802357764097"
"x1238842414615453696","x841979802357764097"
"x2543322702","x841979802357764097"
"x237540807","x40007097"
"x2804125920","x40007097"
"x221322767","x841979802357764097"
"x1274020014706827264","x841979802357764097"
"x2802008265","x841979802357764097"
"x1296486576432742402","x300452975"
"x1310338506720448513","x841979802357764097"
"x19355422","x1392844044"
"x845001958557732864","x841979802357764097"
"x1192426805812178944","x1192426805812178944"
"x2764393852","x841979802357764097"
"x1152174175127318528","x841979802357764097"
"x4396327157","x841979802357764097"
"x1247217446441955328","x841979802357764097"
"x1301890712846430208","x486495400"
"x2163869779","x1346920000477556739"
"x223807212","x276120646"
"x114037178","x78261122"
"x1288159707169988609","x1346920000477556739"
"x20423671","x78261122"
"x95300044","x78261122"
"x1275358150904946688","x78261122"
"x1202301375855640576","x78261122"
"x1325873422249971712","x1346920000477556739"
"x2973571181","x841979802357764097"
"x1410527701","x841979802357764097"
"x1294926921403375616","x276120646"
"x2806133355","x841979802357764097"
"x603039158","x841979802357764097"
"x819312355326783489","x841979802357764097"
"x880360989971140610","x840190609"
"x1245466654189944833","x1346920000477556739"
"x1318251523751772162","x276120646"
"x298884082","x78261122"
"x2617583049","x276120646"
"x1315022529954828291","x304968157"
"x989108275","x276120646"
"x820412312028909568","x276120646"
"x1244155447290089472","x276120646"
"x1319953905787277319","x841979802357764097"
"x1066365523926097922","x276120646"
"x1316460082268340231","x1346920000477556739"
"x125754088","x841979802357764097"
"x4570099043","x1346920000477556739"
"x262554664","x840190609"
"x3053786963","x276120646"
"x1602190548","x1346920000477556739"
"x1287472951537926145","x841979802357764097"
"x1123929079739224066","x1123929079739224066"
"x1081210555493507072","x1346920000477556739"
"x698209631970045954","x841979802357764097"
"x942528164424765442","x841979802357764097"
"x767906670","x304968157"
"x3008986099","x1123929079739224066"
"x1307725729","x841979802357764097"
"x1252319655735287808","x304968157"
"x1279585488396062721","x1346920000477556739"
"x62247996","x841979802357764097"
"x856628371190673408","x841979802357764097"
"x1337035738613944321","x841979802357764097"
"x3119649294","x304968157"
"x1287553306714234883","x1346920000477556739"
"x406923911","x304968157"
"x799642223335903232","x78261122"
"x2579090488","x1346920000477556739"
"x112153936","x1123929079739224066"
"x806527871611269120","x1377367141"
"x1322437080740438017","x1322437080740438017"
"x3833295322","x1322437080740438017"
"x1315060569314070528","x1322437080740438017"
"x1287291911158599680","x1322437080740438017"
"x630190170","x304968157"
"x226216832","x42358454"
"x10805992","x1728258284"
"x4919853082","x276120646"
"x572556859","x304968157"
"x796152335236001792","x1332680373743087616"
"x829308495325446146","x304968157"
"x960419594","x840190609"
"x781866817539244032","x1224813331"
"x456932394","x1235139808256757760"
"x1202802547054071808","x1346920000477556739"
"x3290646282","x276120646"
"x631648728","x1346920000477556739"
"x1351894461412990977","x276120646"
"x1168452021961314304","x1214315619031478272"
"x631486246","x841979802357764097"
"x78891398","x78261122"
"x1391822628","x1346920000477556739"
"x1306623035601039363","x78261122"
"x1230891354441572352","x1224813331"
"x526696362","x1224813331"
"x1067894750097887232","x1224813331"
"x1209641343229874176","x78261122"
"x1294686359173640193","x1346920000477556739"
"x2806136484","x78261122"
"x538101045","x2189870490"
"x2970395920","x78261122"
"x1212691569884594179","x3468565703"
"x1358359789441531910","x376122284"
"x485555966","x2189870490"
"x821994522439798784","x3468565703"
"x2933808771","x3468565703"
"x628766034","x3468565703"
"x4149916698","x1346920000477556739"
"x1360689293052829696","x3468565703"
"x1242043391673880578","x841979802357764097"
"x1360689293052829696","x2189870490"
"x768167305150726144","x2189870490"
"x221836463","x2189870490"
"x95190196","x2189870490"
"x910939169110798336","x3468565703"
"x804454167825813504","x3468565703"
"x368423144","x3468565703"
"x143542394","x3468565703"
"x722846480676057088","x541613288"
"x1245914202415366144","x841979802357764097"
"x89919636","x541613288"
"x1101075270516334593","x905809471947071488"
"x1321145770037420032","x905809471947071488"
"x209066290","x3468565703"
"x469228708","x541613288"
"x788365538565259264","x841979802357764097"
"x1293023581345968129","x905809471947071488"
"x14103321","x304968157"
"x1331465898973138948","x2189870490"
"x4821049054","x3468565703"
"x1322982501233680384","x1346920000477556739"
"x1904495767","x2752784274"
"x804989456","x2752784274"
"x1332956013356576775","x3468565703"
"x556902767","x2815916728"
"x880338882193240064","x2815916728"
"x1053341187007016960","x1235139808256757760"
"x1162846276213497857","x1235139808256757760"
"x1168228302819155968","x2189870490"
"x80282561","x2189870490"
"x853852554211581952","x2189870490"
"x837801839542341632","x304968157"
"x1249359356702883847","x759645012"
"x2789429193","x2189870490"
"x963132670162194432","x541613288"
"x819578031308230657","x1123929079739224066"
"x463681043","x304968157"
"x968418442633236480","x78261122"
"x1011065082","x541613288"
"x32857808","x78261122"
"x3253490337","x2189870490"
"x1332267730804862976","x841979802357764097"
"x3266380123","x3468565703"
"x712993687173734401","x541613288"
"x892744500229148672","x2189870490"
"x29414641","x541613288"
"x1860872858","x2189870490"
"x142758759","x2189870490"
"x1949955391","x3468565703"
"x1303339889254117377","x759645012"
"x1618703767","x2189870490"
"x1023461175479226368","x1023461175479226368"
"x849998005","x3468565703"
"x47958980","x541613288"
"x1100521572547395584","x1023461175479226368"
"x1106920940812861440","x2189870490"
"x1239486597718069253","x541613288"
"x995791838","x2189870490"
"x157295110","x2189870490"
"x1125699553397747712","x2189870490"
"x99456817","x541613288"
"x239806139","x2189870490"
"x3097413815","x1235139808256757760"
"x3694054096","x841979802357764097"
"x1134854776238280704","x841979802357764097"
"x66105838","x3468565703"
"x27916814","x2189870490"
"x155513541","x2189870490"
"x33682347","x3468565703"
"x1312399632052506627","x1285867636333707265"
"x855164694889451521","x2189870490"
"x811604010","x1022791577830338560"
"x1090344092016496640","x78261122"
"x452258365","x2189870490"
"x2589624692","x2189870490"
"x45832480","x3468565703"
"x80064357","x3468565703"
"x330429430","x2189870490"
"x3401754280","x2189870490"
"x70967390","x3468565703"
"x866658628178243585","x2189870490"
"x2540571633","x2189870490"
"x1389342378","x2189870490"
"x291571386","x2189870490"
"x192772631","x3468565703"
"x2176488392","x3468565703"
"x4393125137","x3468565703"
"x197122069","x3468565703"
"x1140673782","x2189870490"
"x1288387193380241408","x2189870490"
"x759113341390426113","x364513528"
"x4248518919","x851863050386886656"
"x704258961340366849","x704258961340366849"
"x991353414","x364513528"
"x1172749829753200641","x361236496"
"x1211749620461629440","x364513528"
"x2978096729","x364513528"
"x18337301","x2189870490"
"x868171550","x3468565703"
"x1271401312756867073","x3468565703"
"x1199313934609719297","x3468565703"
"x3644550263","x364513528"
"x1307627230797864963","x704258961340366849"
"x1373991758","x164258991"
"x12193532","x3468565703"
"x3043346721","x364513528"
"x1197833350204911616","x843546356224577536"
"x1218030908","x843546356224577536"
"x194191171","x2335039507"
"x1211749620461629440","x38395124"
"x382283850","x38395124"
"x580250130","x38395124"
"x730696627166547968","x38395124"
"x730684264635895808","x38395124"
"x943209304131276802","x3468565703"
"x565856139","x759645012"
"x42618006","x38395124"
"x894503620577767425","x38395124"
"x1252307127814807552","x38395124"
"x1299454946740502528","x38395124"
"x1071728822754729984","x38395124"
"x2273086554","x38395124"
"x837766009","x38395124"
"x1000136180544000000","x38395124"
"x557290752","x38395124"
"x54347210","x3468565703"
"x1032948037","x3468565703"
"x863001699006414855","x1123929079739224066"
"x125095427","x38395124"
"x3179161862","x843546356224577536"
"x1034485597","x843546356224577536"
"x1195399939288977409","x38395124"
"x563006886","x2335039507"
"x883723990577152000","x38395124"
"x1003600770","x2189870490"
"x120218052","x1224813331"
"x535704240","x3468565703"
"x22609944","x2189870490"
"x3303463029","x3468565703"
"x344481045","x935300112"
"x1662289178","x935300112"
"x17900385","x78261122"
"x1246508608126423040","x2189870490"
"x210749911","x2189870490"
"x1214105046079569926","x843546356224577536"
"x407308881","x78261122"
"x33685533","x935300112"
"x1559925114","x38395124"
"x1314695552832020480","x1285867636333707265"
"x49412584","x2189870490"
"x1123633955117387776","x2189870490"
"x1279508118230220806","x843546356224577536"
"x838432833404293121","x843546356224577536"
"x838432833404293121","x843546356224577536"
"x1291673473350356992","x991012894346219520"
"x1399203457","x560425542"
"x42853515","x38395124"
"x1244155447290089472","x560425542"
"x721413099836817409","x276120646"
"x332824252","x38395124"
"x967909432549101568","x1144151008890773505"
"x3321426905","x1144151008890773505"
"x1314833632540884993","x1144151008890773505"
"x271462810","x2189870490"
"x2609922527","x78261122"
"x133244449","x133244449"
"x92986692","x2189870490"
"x608397413","x304968157"
"x1067938846963306497","x841979802357764097"
"x1187124829","x2189870490"
"x1567559508","x541613288"
"x1266098453668605954","x1144151008890773505"
"x255247161","x2189870490"
"x197839339","x981820619187802113"
"x576379074","x2189870490"
"x1141469098020364294","x2189870490"
"x79306103","x2189870490"
"x1207043156237324288","x1123929079739224066"
"x2833734947","x2189870490"
"x751871415624855553","x38395124"
"x2946658024","x1144151008890773505"
"x1726308170","x2815916728"
"x2762266032","x38395124"
"x2974381390","x841979802357764097"
"x1077495057798832129","x541613288"
"x1244438618007052290","x1144151008890773505"
"x17229611","x2189870490"
"x498940442","x560425542"
"x387659445","x560425542"
"x967180328979791877","x2189870490"
"x1211749620461629440","x35777570"
"x120030336","x560425542"
